Filename: 119_08.fcs
Event #	FSC-A	SSC-A	FITC-A
553	92989.4921875	154119.796875	19.408903135417738
554	92263.9453125	93873.703125	19.42136454272591
555	89483.84375	177105.65625	-15.582736604950062
556	93003.625	153053.765625	18.44216943509791
557	72731.609375	163810.96875	-0.9927869527858891
558	88288.0546875	92214.0546875	2.8944722348901832
559	105193.671875	98855.578125	-0.023271906433069874
560	101065.40625	197816.875	-1.9799918058222716
561	81208.1328125	189835.796875	-15.586363644342946
562	88199.25	107639.8046875	-2.932628526569688
563	84127.4921875	84422.125	-10.703983243223268
564	93965.3046875	146804.125	33.01480406092176
565	86706.7734375	208977.578125	2.848585371867315
566	106263.328125	201851.0625	9.657541792283709
567	80279.75	165099.109375	-9.747768041625225
568	88676.5546875	161452.921875	12.294188261476735
569	98803.984375	153458.265625	-11.696067497138234
570	101304.5625	176182.21875	-26.264239987881748
571	94753.421875	134335.875	-25.296647209526107
572	78134.3828125	170185.734375	4.811450011616714
573	88854.1640625	114673.203125	-14.60104016940086
574	96079.390625	168705.53125	-28.21590674491738
575	127598.9453125	127391.7109375	-30.158835642946375
576	67558.9140625	67980.7890625	6.790758616582991
577	96391.203125	133782.015625	-24.317142474823903
578	86951.9921875	108461.390625	-5.860491500368426
579	97100.609375	124006.4453125	-42.79430506393535
580	82392.828125	96153.1796875	-52.49839666940375
581	97400.3125	122905.5078125	-17.524143870466474
582	80017.3828125	52537.57421875	-17.50356356923572
583	123730.015625	135075.96875	-16.563284315879777
584	100080.5078125	177423.8125	-24.329783859088185
585	100245.0	161536.34375	-1.0040733080166142
586	87187.109375	100896.4375	-10.710027252771717
587	79396.78125	88338.9453125	22.335628325656618
588	107027.2265625	112180.328125	12.611520238240603
589	115650.0703125	137777.40625	22.30627871229445
590	117808.5546875	113290.0	-24.32349874256231
591	82951.875	123815.359375	8.722547273040261
592	87081.15625	154566.953125	15.521216329736214
593	112394.6796875	105521.34375	0.9463558301196278
594	107389.5	147197.9375	-24.340041193188213
595	89687.6875	103203.0703125	4.841871531950899
596	121887.3828125	166389.203125	-3.9321054184098863
597	98962.4140625	136206.015625	-19.46818312775502
598	99662.7421875	89759.9765625	11.640233295201279
599	61618.28125	118147.7109375	-4.8746893346971705
