Filename: 119_05.fcs
Event #	FSC-A	SSC-A	FITC-A
1	78182.8203125	135990.671875	15.525967634288193
2	50448.44140625	192705.03125	11.6120802228762
3	53948.03515625	95468.3671875	5.817502379302764
4	76802.359375	57691.1328125	13.58946471520574
5	91755.3515625	151684.140625	3.8643803434170216
6	85887.375	181610.28125	5.792145390732355
7	133984.59375	176480.96875	29.12137412007914
8	91167.0390625	101575.4296875	20.398309154494545
9	66098.7265625	193487.8125	20.391259730635163
10	45969.0	86357.25	5.819426104752622
11	102139.09375	102066.2421875	-3.910926020311426
12	80367.546875	123221.7265625	-19.469675023339015
13	65704.1640625	105449.5703125	33.02433427084261
14	64654.69140625	109996.8828125	9.700320201636483
15	92910.78125	135384.4375	-13.632894338040664
16	73983.9140625	101051.6328125	18.4544998431714
17	95058.171875	152544.53125	-1.9696590647937346
18	99624.390625	98357.96875	20.386712588368212
19	85959.0234375	74386.6015625	34.967813779544535
20	75167.6015625	54062.3984375	-24.311951690511147
21	86134.609375	155964.71875	-13.63405393998621
22	43002.21875	111582.8125	25.250361199519467
23	86343.4921875	136749.203125	2.8882226008468743
24	71490.40625	117438.6484375	28.162140168453153
25	70681.1015625	79272.4453125	-15.567626370704865
26	45645.078125	136525.140625	-13.62548048258607
27	80992.1875	89809.4453125	-13.626456864286018
28	64809.0859375	179938.984375	0.943911860095008
29	89253.765625	151938.28125	1.8921522377439963
30	106699.265625	174243.203125	27.179697207773295
31	78342.265625	95870.9140625	-22.368634720741877
32	85215.3125	159241.34375	-12.672454019720595
33	74788.1796875	125442.03125	-54.44519616385224
34	75827.5625	88591.140625	-32.08984052873632
35	92989.4921875	128004.75	24.276267435920182
36	109515.6875	86672.5	-8.769757779072123
37	94707.0	115341.5234375	-11.676618274114928
38	104124.015625	124017.1171875	-17.516817901605183
39	89952.0703125	175093.890625	-4.894777855959807
40	100873.671875	97895.28125	-16.541039054990886
41	59121.7421875	139423.46875	-6.8267171084413665
42	106035.2734375	81809.9375	-10.70033832010376
43	105810.2421875	67649.0546875	-43.754788374982
44	76080.84375	86486.2578125	8.727919248673665
45	81559.3046875	130438.453125	-25.29017376743994
46	87487.828125	137270.09375	3.866826959595524
47	75786.1875	70232.1328125	-19.45715172102355
48	91411.25	188875.515625	-27.25007375788138
49	107927.3515625	119812.2109375	15.521114859140795
50	106849.625	73699.8515625	-4.874865372740097
51	74678.1796875	68082.640625	21.36622685389627
52	100222.796875	168080.859375	4.788615266373839
53	92508.1484375	106052.8984375	19.41552200401849
54	59244.85546875	150957.625	-27.243506060773733
55	56877.48046875	148426.921875	-5.864988129474513
56	107321.8828125	122818.2109375	-1.0006076790115404
57	91126.6796875	99318.2578125	-8.765725819034166
58	91758.3828125	172615.5625	29.137536090392043
59	77078.859375	95235.5703125	11.642448410483183
60	79265.6015625	165361.015625	-11.688410125110872
61	67569.0	82037.8828125	30.11535638477007
62	79983.078125	163211.515625	38.84411704322236
63	73715.4921875	126763.1640625	-17.52076258495899
64	96137.921875	187267.265625	-6.829870477939161
65	102202.671875	149278.578125	8.730877099579823
66	119739.9921875	151660.875	28.13994850269662
67	76937.578125	87067.28125	26.23217980397761
68	62997.734375	81202.7265625	10.671953730834266
69	77286.734375	118974.140625	26.202129193707854
70	80292.875	94866.0078125	13.587462546321737
71	96392.2109375	148475.421875	5.800035854330388
72	91157.9609375	160156.046875	16.490022714160144
73	93359.8359375	142385.828125	16.489591706860484
74	55069.15625	95756.453125	25.260758329924432
75	87512.046875	111977.6015625	30.10829789712335
76	109344.140625	69519.1953125	-5.847393647827544
77	67797.0625	147363.8125	-5.853649172173889
78	94629.296875	107987.0625	4.790825713099105
79	73679.1640625	150734.53125	0.942207329130663
80	71442.9765625	178674.125	-24.936329018715455
81	80348.375	69458.0859375	-13.61962918899251
82	82252.5625	149804.3125	-30.156692344281254
83	117887.265625	82638.3125	-1.972579859428679
84	124015.59375	119589.1171875	-1.006760349297313
85	115067.8125	137847.234375	25.21774339804855
86	99266.15625	116270.78125	-17.52028313049843
87	82678.40625	203444.765625	18.415090441041777
88	60385.1484375	104137.171875	-22.37169323916503
89	77061.703125	102264.1171875	-28.207104930678568
90	80283.7890625	200631.796875	-13.643103481914983
91	65616.375	85136.03125	-17.512613926640178
92	115525.953125	146753.6875	-5.8623567375230206
93	94686.8203125	176993.125	1.8891744872698641
94	118341.3671875	140585.515625	-6.845685463999388
95	79196.9765625	114322.0703125	-27.247318062379975
96	84797.5390625	141482.765625	-3.9176722512742703
97	67952.4609375	173161.671875	25.23598923860676
98	101049.2578125	123458.40625	-11.685432646244907
99	71095.84375	103133.234375	15.532242636728942
100	89376.8828125	159598.296875	13.573970732647178
101	57867.41796875	145990.3125	-15.6011395996071
102	98516.390625	131337.640625	15.510081957630668
103	89247.71875	126980.4375	2.886566710155278
104	58535.44921875	116210.640625	-25.29062746220346
105	72486.3984375	115998.2109375	-3.9333086687118226
106	52547.390625	57677.5546875	21.37118552275283
107	66952.4375	164448.25	-4.885219719203855
108	75636.8359375	123021.90625	-3.9060093831811713
109	66238.9921875	133081.671875	21.340431075591432
110	74259.40625	177525.65625	-30.15648957620773
111	67874.765625	94018.234375	5.809542137325998
112	60256.9921875	98944.8125	-4.873612908011422
113	82381.7265625	141312.046875	-22.387543485760087
114	121681.5234375	153432.0625	-2.9459565910638057
115	63411.46875	65415.1640625	2.905245739992484
116	79093.0390625	96738.0859375	-19.451086265976603
117	105201.7421875	113579.0546875	23.298604992410187
118	87540.296875	121017.90625	-14.604373934178895
119	116066.8359375	144314.15625	12.60617720962745
120	107962.671875	86041.03125	11.645076763132224
121	61179.31640625	66235.7734375	-38.88211529087313
122	68178.5078125	123816.328125	23.30491084807094
123	93831.09375	107738.7421875	-11.679062595328428
124	71618.5625	174242.234375	19.411945786352522
125	67685.046875	74146.046875	11.651189381979043
126	93778.6171875	160976.65625	35.91358528449961
127	74410.765625	128248.21875	-28.21249457716591
128	73479.359375	131913.8125	-15.570858420663363
129	117973.0390625	146999.09375	-17.5324101819364
130	125532.2890625	118429.9765625	23.308671472566523
131	70344.0546875	114208.578125	14.5584395605978
132	79378.6171875	147817.765625	-3.9105954343719
133	84824.7890625	83450.1875	10.674836679053882
134	74023.2734375	98311.40625	-0.024343443138315806
135	103723.3984375	118119.578125	-22.379133515267178
136	82235.40625	88309.84375	20.39573391859565
137	75603.5390625	154677.53125	33.97815370668082
138	60734.30078125	98843.9375	-9.739898131005166
139	73974.8359375	98375.4296875	-6.815992110210882
140	64627.4453125	177326.8125	40.79526813820484
141	70302.6796875	100171.8515625	7.758181406963804
142	69093.765625	86599.75	34.00147658104387
143	119724.859375	92817.3828125	14.547962483109146
144	79742.90625	191131.703125	0.9238399888979959
145	39177.69140625	133081.671875	6.787220881155291
146	84220.328125	89747.3671875	-12.650461792148105
147	64131.97265625	162003.875	-8.770075404861728
148	51059.9609375	98233.8125	-0.01831836033786422
149	56949.12890625	137156.609375	33.993129932787355
150	81905.4296875	116526.8515625	5.8033785203867
151	63451.83203125	104290.4296875	-3.9241894600671623
152	92133.7734375	78907.7265625	-30.14532586024556
153	100900.921875	106271.1484375	-1.9779657808552782
154	74094.9140625	109070.5390625	-13.622749860819985
155	80979.0703125	103424.2265625	9.692634751006532
156	64550.75390625	159138.515625	8.718084820213168
157	81561.3203125	169716.265625	34.95422298843756
158	66981.703125	93239.328125	38.85573696823938
159	49038.71484375	100204.828125	1.916906432722257
160	82759.140625	111695.3359375	-10.703328270741487
161	90322.4140625	106234.2890625	3.869921100817961
162	86612.9296875	205143.21875	32.040390414514945
163	110768.0	83061.2265625	2.8965190166217374
164	82909.4921875	117786.875	-28.20586249057256
165	74656.9921875	112394.6953125	1.9196743475553104
166	58694.88671875	74392.421875	24.280470090726553
167	95344.7578125	112908.7890625	5.806312401397451
