Filename: 119_03.fcs
Event #	FSC-A	SSC-A	FITC-A
1	91846.171875	95064.8515625	22.329152265540117
2	71197.765625	172105.34375	20.37709075616989
3	67926.2265625	70992.609375	-23.337371784154428
4	55250.796875	129051.3671875	-0.018327976406208243
5	70597.34375	153260.375	12.596677262541073
6	85916.640625	150363.984375	22.330801617087015
7	104027.140625	110206.3984375	26.218181787769986
8	114022.375	90322.5703125	44.684699230712184
9	93823.0234375	174486.671875	29.07763806874976
10	74918.3515625	69963.4453125	10.675699923539394
11	78245.390625	138290.53125	19.41998189722312
12	69178.53125	94044.421875	4.8475109114603345
13	83728.890625	161189.078125	0.9405453125563817
14	86367.7109375	125454.640625	8.724038588332494
15	89424.3125	109961.9609375	18.43542964088937
16	73150.390625	96097.890625	5.818699730063516
17	46514.9296875	113108.609375	0.345409259476784
18	68613.4296875	180364.8125	11.635259956602765
19	59526.39453125	73264.328125	-19.450842316581905
20	68004.9375	128529.515625	20.395962944369767
21	70135.171875	107214.953125	15.517865785294552
22	83819.7109375	100245.5703125	11.64707998446601
23	32175.474609375	109519.6484375	10.668499886811343
24	83409.0	172340.09375	-21.411759758055876
25	71679.109375	135693.859375	-33.08885308518747
26	78424.0	116781.9609375	-9.743541684759007
27	80259.5703125	73489.359375	-10.710126266640556
28	73733.65625	130069.859375	5.788312293473163
29	70386.4375	97287.1015625	3.8639310859250533
30	59062.203125	83901.234375	-11.677253901699137
31	68252.171875	154227.46875	31.06867407885468
32	88992.40625	97209.5	15.531797232728925
33	84241.5234375	171825.015625	16.492125109746624
34	71301.703125	103471.7578125	-9.750576919750495
35	92410.265625	93387.7421875	-20.42596995284372
36	97908.90625	71949.015625	-17.507649792301173
37	67323.7890625	146639.234375	-1.0003032700172527
38	68994.875	124265.4375	-10.859364664140685
39	86438.3515625	67563.6953125	-9.73357247422461
40	98102.65625	84740.28125	-11.68454188621115
41	48138.5859375	81520.8828125	29.13461270961134
42	57396.1640625	130144.546875	-0.9964006078151022
43	85603.8203125	147059.234375	9.698800581928815
44	103747.6171875	101160.2734375	-1.9715256786644746
45	89935.9296875	73763.8671875	-22.40734347766124
46	89444.4921875	151861.65625	-2.042250786818083
47	95655.5625	84024.421875	28.171012146933627
48	57969.33984375	77812.609375	-4.868341980434861
49	88536.2890625	161377.265625	-14.60311297126986
50	101607.296875	164541.359375	4.806750649317964
51	81176.8515625	147179.515625	32.051502927127785
52	84927.7109375	109804.8203125	27.196635984703004
53	67671.9296875	95904.8671875	-14.596908783308022
54	93113.6171875	106129.53125	2.8826455320278606
55	57506.15625	164686.859375	-14.604045025813594
56	80452.3125	108179.1171875	-2.932281661677918
57	99319.640625	110134.6171875	-24.340035116015493
58	95241.828125	172052.0	-5.857457698731839
59	68056.40625	108054.9609375	-44.72225918666212
60	97722.21875	171449.640625	-26.268032486686522
61	66646.6796875	91446.7890625	-6.818836540123483
62	82598.6875	143563.390625	-17.522429529914813
63	78896.265625	163529.671875	4.8136171601345294
64	86292.03125	112727.40625	-26.255573331870202
65	59793.80859375	99140.75	-29.169565472930167
66	61183.35546875	139769.765625	-12.66359135296067
67	60627.3359375	173628.234375	-14.607649314280648
68	79921.515625	78277.234375	12.61471157004149
69	101882.78125	138279.859375	-1.9722985915540268
70	96062.234375	101743.234375	-1.9587867013747604
71	94835.15625	102266.0625	-0.9922117241522558
72	71717.453125	98976.8203125	-6.81531772018824
73	57862.37109375	94480.921875	25.24226975492198
74	85331.359375	123068.46875	-5.859429383819378
75	80518.9140625	104786.09375	-29.173465783094606
76	105573.1015625	181450.234375	-33.07805070369424
77	99590.0859375	149860.5625	-12.671902475548317
78	85506.9453125	90307.0546875	-24.308282231388127
79	52842.05078125	114587.84375	15.497025022222745
80	80359.4765625	165275.65625	-24.327256417075123
81	66209.734375	106398.21875	2.890987806731153
82	71266.3828125	132417.234375	-2.9430720234548735
83	75087.8828125	79820.484375	19.418657737717005
84	40583.37890625	72591.1484375	-6.815675752611726
85	80845.8671875	136478.578125	-15.572610971144224
86	121779.40625	146514.09375	33.98374995806908
87	90790.640625	114441.375	-19.452574049290888
88	45848.91796875	117925.578125	9.699795631599613
89	105014.0546875	152204.0625	13.561579267345236
90	53997.48046875	63022.19921875	13.592903648480602
91	100353.984375	74121.796875	24.28558756990095
92	102205.6953125	132186.375	17.470262757733217
93	70988.875	195891.453125	7.740577913795024
94	66185.515625	122629.0625	29.136731585440845
95	59575.83984375	93110.3203125	-22.37227308412516
96	42662.1484375	88586.2890625	-14.590106005393114
97	101421.6171875	111309.28125	-35.018950869113674
98	70521.65625	128736.1171875	-8.768719144673597
99	57254.88671875	80612.96875	-25.28139826799993
100	111789.21875	149660.75	-3.9088746177474447
101	75062.65625	116068.046875	-23.346646025255115
102	74687.265625	71847.171875	-18.47346262325976
