Filename: 119_09.fcs
Event #	FSC-A	SSC-A	FITC-A
131	100067.390625	113875.875	15.532804098275435
132	48626.99609375	166146.703125	-2.934825722932062
133	125380.921875	180008.828125	-6.835174486007828
134	95738.3125	138890.953125	-20.431188592326407
135	55013.65625	94379.0703125	15.529058072765912
136	91649.3984375	129686.7109375	-1.9687899308648327
137	92193.3046875	125713.6328125	24.27419987422837
138	69170.4609375	77815.515625	15.537339361029147
139	44749.99609375	136580.4375	-14.596118324800239
140	53364.76953125	175512.921875	-6.823981637129683
141	56216.515625	137718.234375	34.00000907939701
142	62263.1015625	91908.5078125	12.623287495499179
143	108329.984375	102594.8828125	-5.856227110351879
144	52932.87109375	164248.421875	14.557859609897685
145	62425.5703125	89235.2109375	-11.676090504241712
146	55949.1015625	72334.1015625	-13.616287743051496
147	99290.375	77657.40625	-35.006821732896064
148	66933.265625	64761.390625	30.114982472621236
149	58644.43359375	160646.859375	-7.800135805236323
150	84118.40625	159351.921875	-16.549366449490506
151	87481.7734375	189099.578125	-0.13619103873798896
152	102854.5546875	105725.046875	-0.9902371429240294
153	82559.3359375	155347.796875	-7.7988627570176865
154	91730.125	76869.78125	-18.48175282860999
155	72720.5078125	106945.2890625	-21.39754275697772
156	87637.171875	111747.7109375	21.365058205439446
157	47588.62109375	72056.6875	7.424309947734594
158	121915.6328125	96340.390625	-10.711682857390963
159	76194.875	94707.8984375	-12.65296564415974
160	105196.703125	105268.1796875	-6.834127676769308
161	69969.671875	147742.109375	12.613978091862881
162	77745.875	124000.625	57.31384256809901
163	82770.234375	147239.65625	11.645362040071584
164	83444.3203125	115270.71875	15.526843777916573
165	92596.953125	125592.3828125	1.9245669908540524
166	85849.03125	54364.06640625	14.56051202701849
167	89932.8984375	133211.65625	11.640900650683323
168	76389.6328125	120004.265625	35.94683118791867
169	71512.6015625	173729.109375	-14.611302344303914
170	72251.2734375	123804.6875	11.645112784607058
171	96503.21875	89924.875	9.70431923565901
172	93841.1875	79538.21875	-25.29790905968984
173	95090.4609375	91357.5546875	18.44753635383741
174	101939.2890625	129599.4140625	14.553474723697652
175	70334.9765625	133862.515625	-12.677268719206081
176	88066.046875	114014.578125	24.281181548425124
177	74337.1015625	109700.0625	-37.91819239479557
178	78732.7890625	124566.1328125	-5.852459223630386
179	52482.80859375	67633.53125	9.709082462396358
180	106774.9453125	127867.9765625	3.868437074262238
181	73453.125	150377.578125	-1.9650401791080696
182	53475.76953125	89449.578125	-2.931827107254591
183	99069.3828125	93795.1328125	-20.42177043071364
184	87447.4609375	91346.8828125	-19.455412866938644
185	92903.71875	60241.23828125	-6.813156310806362
186	56578.78515625	135544.484375	-33.06606553375196
187	62484.09765625	110034.7109375	-25.283763034676404
188	55014.6640625	116255.2578125	-28.198888471056616
189	77754.9609375	100097.1640625	-0.021327820924386544
190	128737.21875	108819.3125	-2.937203076768874
191	72228.0625	106987.0	-5.8504397763208695
192	106699.265625	151895.609375	37.88240988841905
193	69599.3359375	80013.515625	15.538717038116907
194	68277.3984375	115298.84375	36.91792642249119
195	73999.0546875	113189.1171875	-8.763317384250998
196	100940.2734375	107579.6640625	-35.00790106609991
197	93961.265625	158763.140625	0.9443980340883056
198	101179.4296875	100842.1171875	-30.144899738121502
199	81500.7734375	108324.6171875	-7.798220558020129
200	100517.453125	145574.171875	-26.26642214451384
201	103512.4921875	90000.53125	-22.375527081417015
202	94952.2109375	154411.765625	-1.0037306300748148
203	58548.56640625	118986.75	-2.935373107355873
204	94714.0625	81045.5859375	-6.818720917252164
205	82909.4921875	110546.8671875	-0.02215486311054368
206	98883.7109375	160654.609375	-15.573033918435849
207	52925.8046875	115605.3671875	-18.480543728438633
208	65161.265625	110564.328125	-32.08663149423073
209	54547.4453125	102271.8828125	-42.780503028414145
210	61706.07421875	93363.4921875	-11.676003057941795
211	70538.8125	150758.78125	-27.2313840270206
212	132304.421875	97325.8984375	11.633331885604598
213	115103.1328125	169592.109375	-22.445576770102264
214	84212.2578125	123429.3046875	-25.295437804927268
215	103207.7421875	123718.359375	-0.9881309659026905
216	129643.3984375	147513.1875	-10.768624041411167
217	91841.125	108303.28125	-17.510684233746765
218	62248.97265625	48328.7890625	-9.734617941984126
219	107462.1484375	116861.5	-36.95116378216178
220	71982.8515625	97591.6796875	13.5689950017028
221	87842.0234375	105965.6015625	-11.682321253518362
222	57475.8828125	144762.296875	27.195379883250606
223	70812.28125	92672.859375	-29.172273057888315
224	98231.8203125	118550.2578125	18.433027484467072
225	52377.859375	134687.015625	0.9502775540533609
226	92991.515625	93822.296875	-0.010914880285411323
227	90930.9140625	97229.8671875	-27.23492204165626
228	102922.1640625	71069.234375	-13.624162568429712
229	69884.9140625	138715.375	-9.739926755870165
230	71899.09375	120022.703125	27.19040275219781
231	67962.5546875	89353.5546875	-1.972686589110274
232	77285.7265625	136547.453125	11.632921226726898
233	100275.2734375	88572.7109375	-18.485712689534342
234	70027.1953125	71693.9140625	-23.339720840512577
235	70157.3671875	164563.671875	-15.57970508637221
236	59153.0234375	89846.3046875	10.680877501118125
237	101646.6484375	153669.71875	-10.718388928366426
238	82447.3203125	60666.09375	15.538550670963458
239	101184.4765625	100089.3984375	16.4950771376052
240	76653.015625	136742.421875	-18.493470841308774
241	60494.1328125	140527.328125	-14.613145683687993
242	100364.0703125	80124.09375	0.9528706788567968
243	40669.15625	81194.9609375	2.897631344903407
244	116774.21875	132987.59375	-15.575876302194775
245	44416.98828125	96389.859375	-0.010765636864806511
246	55054.01953125	112616.828125	9.710062191246795
247	72752.8046875	90756.15625	-4.8753693081108205
248	84459.484375	70191.3984375	14.56220500354585
249	86608.890625	105554.328125	-31.1178074302964
250	74107.0234375	130330.78125	16.504747836600192
251	109427.8984375	97672.1875	-28.201038560779526
252	62210.62890625	129580.984375	-15.567088248740754
253	91942.0390625	76863.9609375	-55.406954446382805
254	82722.8125	119757.890625	-17.514962338175025
255	94586.9140625	157762.109375	21.34337036449321
256	93519.28125	74435.1015625	-0.9878638034700387
257	78966.8984375	148970.109375	5.8138982040527285
258	97472.96875	79898.0859375	-52.497315528429084
259	81754.0625	153832.671875	8.717955283720263
260	61053.1796875	53507.56640625	1.9352127731871815
261	55223.55078125	85707.359375	-5.8489471119060275
262	94730.2109375	82020.421875	-10.703318273256823
263	87175.0	90452.546875	-10.701627680236648
264	92176.15625	148664.5625	10.66740499184379
265	107884.96875	124594.265625	-5.855883440033848
266	68898.0	79586.71875	-5.873265464397853
267	108682.1640625	84900.328125	14.551893680210322
268	72827.4765625	85019.6328125	-16.535234094086142
