Filename: 119_02.fcs
Event #	FSC-A	SSC-A	FITC-A
1	110008.140625	192029.921875	-8.803340832992765
2	92933.9921875	151911.125	-1.0004609696901507
3	66790.9765625	102683.15625	24.282858516138074
4	84546.2734375	175090.015625	17.45379384953131
5	72892.0546875	69263.1171875	-19.450356074268445
6	57407.265625	141772.78125	5.817646706302688
7	95296.3203125	92596.2265625	-2.9331682381675406
8	101944.3359375	84360.0390625	26.22072596107819
9	130717.09375	174949.359375	8.70282265712664
10	93928.9765625	197173.78125	-24.36662775980064
11	78762.0546875	127719.5703125	1.9235179812866965
12	78777.1875	99867.2734375	-4.876129409220726
13	83453.40625	103342.75	10.67254096782499
14	108553.0	128026.0859375	31.070354265922738
15	70699.265625	106532.078125	35.92230553632852
16	105089.734375	68038.984375	-0.9895149000379212
17	105463.1015625	202036.328125	25.2175418217113
18	57329.5625	177895.21875	22.316081105283637
19	78701.5078125	86716.1484375	18.449183583416232
20	79280.734375	108220.828125	-25.28580030656351
21	61082.44140625	63370.42578125	-14.590805343172667
22	56457.69140625	75913.3671875	-17.502718117580567
23	68789.015625	176376.21875	-14.609728763753749
24	124516.109375	90034.484375	-15.580121898440717
25	68320.7890625	141582.671875	-25.291927222084563
26	65324.7421875	75421.5859375	-24.30688432606061
27	74133.265625	114716.8515625	4.839076539113571
28	102194.59375	188078.171875	-12.66901640189884
29	87092.2578125	164500.625	4.8228970442384815
30	99727.3203125	115540.375	15.51894060686609
31	61693.96484375	164355.125	-1.969807462506714
32	71405.640625	80688.6328125	6.786171631658259
33	80880.171875	150314.515625	0.9381661089219736
34	81299.9609375	132508.40625	-19.459642174932547
35	108253.296875	121135.28125	27.189315074497305
36	86326.34375	90053.8828125	30.115695081738387
37	80421.03125	146223.109375	12.61781482559942
38	80538.0859375	65888.5234375	-4.8713142383707835
39	99181.3984375	75842.5625	-9.729132661453283
40	117263.640625	124691.265625	-25.297650015454607
41	85043.765625	86421.2734375	-1.964742414167694
42	53662.45703125	163315.296875	-12.221966869917352
43	83925.671875	71638.625	-18.483853382990578
44	59365.9453125	182040.953125	-2.9491272102451416
45	85864.171875	87307.84375	-12.662091630560374
46	104531.6953125	149165.078125	-6.83215121442482
47	59012.7578125	120658.0390625	2.901085198852513
48	35874.87109375	109901.8203125	-7.3293584512595205
49	101008.890625	120896.6640625	6.772102829096923
50	108723.5390625	164470.5625	23.290913418762766
51	80906.4140625	156477.84375	21.356304966486647
52	86160.84375	112691.515625	12.606160030489429
53	90908.7109375	130675.1328125	19.407591771024485
54	120120.4296875	110439.1953125	15.516566179745835
55	91980.3828125	147366.71875	-27.251768087377407
56	79544.109375	136165.28125	-8.773460632500097
57	77192.8828125	97761.421875	-17.51273493221581
58	36700.32421875	150809.21875	-6.825601333660094
59	94206.484375	115175.65625	6.782553890479707
60	68445.921875	63890.33984375	-32.083687050692696
61	43238.34765625	174730.140625	13.89945058727714
62	74065.65625	79060.984375	-29.174445750056982
63	120710.7578125	124938.609375	-1.9802640013033035
64	84859.09375	97231.8125	-53.4707935652968
65	82778.3125	92660.25	-29.177395103147518
66	122772.3671875	177901.046875	-0.039044712725716635
67	106068.5703125	135087.609375	0.9517508029857934
68	47692.5625	134667.609375	-4.70899414159244
69	66657.7734375	126016.265625	-7.796212215613617
70	66835.3828125	124240.21875	-22.372847629304122
71	84420.1328125	88740.515625	8.734732075097623
72	88611.9765625	102279.640625	-11.690474677367755
73	94610.125	93307.234375	-6.815941701853426
74	75845.7265625	62906.76953125	-19.449177369849583
75	82334.3046875	85538.578125	-8.756967991559337
76	72979.8515625	98078.609375	10.673800802180272
77	105368.25	92844.546875	-10.720634097910718
78	69549.8828125	100760.6328125	-12.647928209761945
79	39145.3984375	152143.921875	-4.873169613272733
80	89015.6171875	87365.0703125	-16.538391584062655
