Filename: 119_07.fcs
Event #	FSC-A	SSC-A	FITC-A
1	62419.515625	74098.515625	-2.935064957719116
2	70751.734375	131503.5	-35.02351929812126
3	78568.3046875	91443.8828125	-43.75010078141437
4	121310.171875	119186.5703125	-39.876496048343185
5	78130.3515625	125059.859375	3.863195682433007
6	86236.53125	94449.8828125	6.778276325751673
7	84826.8046875	124475.921875	8.725673071603431
8	91855.2578125	115064.109375	-0.9949285135512574
9	75156.5	78350.953125	7.756657281063087
10	84020.5234375	63187.09765625	20.396014086733068
11	71987.8984375	86914.0234375	-20.423911953801912
12	90586.8046875	80940.828125	10.671745256714757
13	69730.515625	114298.7890625	-1.9624643578848147
14	97922.0234375	101835.3828125	3.8483359465135543
15	63960.42578125	129709.9921875	6.779671798917297
16	96293.3203125	126176.3203125	35.93001043716823
17	89623.1015625	157403.203125	3.8222977938082754
18	95404.296875	127690.46875	15.524819829160501
19	92149.9140625	81134.828125	-18.47884539264631
20	97412.421875	85435.7578125	13.588653223001378
21	85250.6328125	180328.921875	-1.004690147303201
22	111008.1640625	99253.2734375	30.109937752086207
23	108658.953125	81662.5	-5.04089987093621
24	134565.84375	147025.28125	-19.45870222270298
25	95292.28125	156269.296875	-13.652526919003055
26	90230.5859375	88595.015625	-16.534187336564738
27	115917.484375	99991.4296875	-6.8259652943846065
28	93674.6796875	203308.96875	-8.79982296482482
29	116245.4453125	137827.84375	5.798988852684881
30	73742.734375	72437.890625	5.736382711906156
31	99609.2578125	173541.90625	-43.77477219531001
32	83716.78125	114475.328125	22.32348588886552
33	80124.3515625	139439.96875	-1.003700394466896
34	116398.828125	121823.0	63.954869449259064
35	124683.625	93445.9375	-8.764074646554192
36	79104.140625	97532.5078125	-3.9020474918465395
37	104807.1796875	112817.609375	15.532484053725575
38	96644.4921875	139982.1875	-2.9447299439567387
39	88065.0390625	197248.46875	19.35971534018505
40	104558.9453125	114533.5234375	-12.661356452910278
41	73478.3515625	129803.109375	17.473917622549042
42	75455.1953125	185150.75	-0.032987080569635875
43	78503.71875	139869.671875	-11.681568692215892
44	66961.515625	106377.8515625	16.496141894779168
45	65014.9453125	95983.4375	-1.961653758015437
46	88820.859375	98477.28125	24.2841546590394
47	68639.671875	83173.7421875	17.475583188468484
48	98569.875	97532.5078125	-13.62256590908264
49	79424.03125	165516.203125	66.8291530299362
50	101540.6953125	104535.8359375	-7.792693019584273
51	90473.78125	140661.171875	6.766401158497318
52	102303.578125	79405.3359375	-13.627129868451846
53	63296.4296875	150977.03125	2.89618051801866
54	98234.8515625	94684.6171875	-4.876570834262913
55	74656.9921875	155814.359375	-13.649790340498829
56	76062.6796875	132833.359375	-1.0095067697614115
57	114073.84375	103754.9921875	-35.008772294475584
58	112145.4296875	185129.40625	-0.048378508822880806
59	127412.2578125	94936.8125	22.3437218907342
60	61040.05859375	104272.96875	51.48921116190639
61	69104.8671875	155331.3125	33.00840989319163
62	80939.7109375	123499.140625	-5.858996641413161
63	74688.2734375	145851.59375	11.63673310781462
64	77050.6015625	91908.5078125	15.522507085791696
65	83380.75	124138.3671875	27.174080992843212
66	96614.21875	173471.09375	-20.43483394851659
67	94845.25	123933.703125	22.325480579796125
68	79456.3203125	81408.359375	4.847179382561083
69	83516.9765625	91184.890625	-11.676164688045207
70	42956.80859375	136688.09375	-28.20824840373263
71	104992.859375	92280.984375	2.9000894905918124
72	83738.984375	76336.28125	-22.365967287387214
73	61134.91796875	108360.5078125	-1.9605201485770325
74	53320.3671875	78439.21875	20.402336180471686
75	98025.9609375	122137.28125	-9.746139803688529
76	79086.984375	198056.46875	8.684794436523836
77	56775.5625	170510.6875	7.75213095992299
